state,district,category,type,date,crimes
Kedah,Langkawi,assault,robbery_solo_unarmed,2022-01-01,4
Kedah,Langkawi,property,all,2016-01-01,388
Kedah,Langkawi,property,all,2017-01-01,353
Kedah,Langkawi,property,all,2018-01-01,355
Kedah,Langkawi,property,all,2019-01-01,338
Kedah,Langkawi,property,all,2020-01-01,269
Kedah,Langkawi,property,all,2021-01-01,216
Kedah,Langkawi,property,all,2022-01-01,200
Kedah,Langkawi,property,break_in,2016-01-01,96
Kedah,Langkawi,property,break_in,2017-01-01,80
Kedah,Langkawi,property,break_in,2018-01-01,56
Kedah,Langkawi,property,break_in,2019-01-01,83
Kedah,Langkawi,property,break_in,2020-01-01,68
Kedah,Langkawi,property,break_in,2021-01-01,61
Kedah,Langkawi,property,break_in,2022-01-01,70
Kedah,Langkawi,property,theft_other,2016-01-01,143
Kedah,Langkawi,property,theft_other,2017-01-01,154
Kedah,Langkawi,property,theft_other,2018-01-01,180
Kedah,Langkawi,property,theft_other,2019-01-01,146
Kedah,Langkawi,property,theft_other,2020-01-01,115
Kedah,Langkawi,property,theft_other,2021-01-01,111
Kedah,Langkawi,property,theft_other,2022-01-01,83
Kedah,Langkawi,property,theft_vehicle_lorry,2016-01-01,1
Kedah,Langkawi,property,theft_vehicle_lorry,2017-01-01,0
Kedah,Langkawi,property,theft_vehicle_lorry,2018-01-01,0
Kedah,Langkawi,property,theft_vehicle_lorry,2019-01-01,1
Kedah,Langkawi,property,theft_vehicle_lorry,2020-01-01,0
Kedah,Langkawi,property,theft_vehicle_lorry,2021-01-01,0
Kedah,Langkawi,property,theft_vehicle_lorry,2022-01-01,0
Kedah,Langkawi,property,theft_vehicle_motorcar,2016-01-01,6
Kedah,Langkawi,property,theft_vehicle_motorcar,2017-01-01,2
Kedah,Langkawi,property,theft_vehicle_motorcar,2018-01-01,3
Kedah,Langkawi,property,theft_vehicle_motorcar,2019-01-01,2
Kedah,Langkawi,property,theft_vehicle_motorcar,2020-01-01,1
Kedah,Langkawi,property,theft_vehicle_motorcar,2021-01-01,2
Kedah,Langkawi,property,theft_vehicle_motorcar,2022-01-01,0
Kedah,Langkawi,property,theft_vehicle_motorcycle,2016-01-01,142
Kedah,Langkawi,property,theft_vehicle_motorcycle,2017-01-01,117
Kedah,Langkawi,property,theft_vehicle_motorcycle,2018-01-01,116
Kedah,Langkawi,property,theft_vehicle_motorcycle,2019-01-01,106
Kedah,Langkawi,property,theft_vehicle_motorcycle,2020-01-01,85
Kedah,Langkawi,property,theft_vehicle_motorcycle,2021-01-01,42
Kedah,Langkawi,property,theft_vehicle_motorcycle,2022-01-01,47
Kedah,Padang Terap,assault,all,2016-01-01,26
Kedah,Padang Terap,assault,all,2017-01-01,21
Kedah,Padang Terap,assault,all,2018-01-01,26
Kedah,Padang Terap,assault,all,2019-01-01,28
Kedah,Padang Terap,assault,all,2020-01-01,15
Kedah,Padang Terap,assault,all,2021-01-01,23
Kedah,Padang Terap,assault,all,2022-01-01,34
Kedah,Padang Terap,assault,causing_injury,2016-01-01,9
Kedah,Padang Terap,assault,causing_injury,2017-01-01,8
Kedah,Padang Terap,assault,causing_injury,2018-01-01,6
Kedah,Padang Terap,assault,causing_injury,2019-01-01,15
Kedah,Padang Terap,assault,causing_injury,2020-01-01,8
Kedah,Padang Terap,assault,causing_injury,2021-01-01,13
Kedah,Padang Terap,assault,causing_injury,2022-01-01,19
Kedah,Padang Terap,assault,murder,2016-01-01,1
Kedah,Padang Terap,assault,murder,2017-01-01,0
Kedah,Padang Terap,assault,murder,2018-01-01,0
Kedah,Padang Terap,assault,murder,2019-01-01,2
Kedah,Padang Terap,assault,murder,2020-01-01,0
Kedah,Padang Terap,assault,murder,2021-01-01,1
Kedah,Padang Terap,assault,murder,2022-01-01,0
Kedah,Padang Terap,assault,rape,2016-01-01,10
Kedah,Padang Terap,assault,rape,2017-01-01,7
Kedah,Padang Terap,assault,rape,2018-01-01,6
Kedah,Padang Terap,assault,rape,2019-01-01,6
Kedah,Padang Terap,assault,rape,2020-01-01,6
Kedah,Padang Terap,assault,rape,2021-01-01,3
Kedah,Padang Terap,assault,rape,2022-01-01,8
Kedah,Padang Terap,assault,robbery_gang_armed,2016-01-01,0
Kedah,Padang Terap,assault,robbery_gang_armed,2017-01-01,0
Kedah,Padang Terap,assault,robbery_gang_armed,2018-01-01,0
Kedah,Padang Terap,assault,robbery_gang_armed,2019-01-01,1
Kedah,Padang Terap,assault,robbery_gang_armed,2020-01-01,0
Kedah,Padang Terap,assault,robbery_gang_armed,2021-01-01,0
Kedah,Padang Terap,assault,robbery_gang_armed,2022-01-01,0
Kedah,Padang Terap,assault,robbery_gang_unarmed,2016-01-01,4
Kedah,Padang Terap,assault,robbery_gang_unarmed,2017-01-01,6
Kedah,Padang Terap,assault,robbery_gang_unarmed,2018-01-01,11
Kedah,Padang Terap,assault,robbery_gang_unarmed,2019-01-01,4
Kedah,Padang Terap,assault,robbery_gang_unarmed,2020-01-01,1
Kedah,Padang Terap,assault,robbery_gang_unarmed,2021-01-01,3
Kedah,Padang Terap,assault,robbery_gang_unarmed,2022-01-01,6
Kedah,Padang Terap,assault,robbery_solo_armed,2016-01-01,0
Kedah,Padang Terap,assault,robbery_solo_armed,2017-01-01,0
Kedah,Padang Terap,assault,robbery_solo_armed,2018-01-01,0
Kedah,Padang Terap,assault,robbery_solo_armed,2019-01-01,0
Kedah,Padang Terap,assault,robbery_solo_armed,2020-01-01,0
Kedah,Padang Terap,assault,robbery_solo_armed,2021-01-01,0
Kedah,Padang Terap,assault,robbery_solo_armed,2022-01-01,0
Kedah,Padang Terap,assault,robbery_solo_unarmed,2016-01-01,2
Kedah,Padang Terap,assault,robbery_solo_unarmed,2017-01-01,0
Kedah,Padang Terap,assault,robbery_solo_unarmed,2018-01-01,3
Kedah,Padang Terap,assault,robbery_solo_unarmed,2019-01-01,0
Kedah,Padang Terap,assault,robbery_solo_unarmed,2020-01-01,0
Kedah,Padang Terap,assault,robbery_solo_unarmed,2021-01-01,3
Kedah,Padang Terap,assault,robbery_solo_unarmed,2022-01-01,1
Kedah,Padang Terap,property,all,2016-01-01,81
Kedah,Padang Terap,property,all,2017-01-01,100
Kedah,Padang Terap,property,all,2018-01-01,90
Kedah,Padang Terap,property,all,2019-01-01,69
Kedah,Padang Terap,property,all,2020-01-01,60
Kedah,Padang Terap,property,all,2021-01-01,57
Kedah,Padang Terap,property,all,2022-01-01,74
Kedah,Padang Terap,property,break_in,2016-01-01,10
Kedah,Padang Terap,property,break_in,2017-01-01,26
Kedah,Padang Terap,property,break_in,2018-01-01,10
Kedah,Padang Terap,property,break_in,2019-01-01,23
Kedah,Padang Terap,property,break_in,2020-01-01,16
Kedah,Padang Terap,property,break_in,2021-01-01,11
Kedah,Padang Terap,property,break_in,2022-01-01,23
Kedah,Padang Terap,property,theft_other,2016-01-01,18
Kedah,Padang Terap,property,theft_other,2017-01-01,16
Kedah,Padang Terap,property,theft_other,2018-01-01,32
Kedah,Padang Terap,property,theft_other,2019-01-01,20
Kedah,Padang Terap,property,theft_other,2020-01-01,17
Kedah,Padang Terap,property,theft_other,2021-01-01,20
Kedah,Padang Terap,property,theft_other,2022-01-01,34
Kedah,Padang Terap,property,theft_vehicle_lorry,2016-01-01,2
Kedah,Padang Terap,property,theft_vehicle_lorry,2017-01-01,1
Kedah,Padang Terap,property,theft_vehicle_lorry,2018-01-01,0
Kedah,Padang Terap,property,theft_vehicle_lorry,2019-01-01,0
Kedah,Padang Terap,property,theft_vehicle_lorry,2020-01-01,0
Kedah,Padang Terap,property,theft_vehicle_lorry,2021-01-01,0
Kedah,Padang Terap,property,theft_vehicle_lorry,2022-01-01,0
Kedah,Padang Terap,property,theft_vehicle_motorcar,2016-01-01,2
Kedah,Padang Terap,property,theft_vehicle_motorcar,2017-01-01,4
Kedah,Padang Terap,property,theft_vehicle_motorcar,2018-01-01,2
Kedah,Padang Terap,property,theft_vehicle_motorcar,2019-01-01,1
Kedah,Padang Terap,property,theft_vehicle_motorcar,2020-01-01,3
Kedah,Padang Terap,property,theft_vehicle_motorcar,2021-01-01,1
Kedah,Padang Terap,property,theft_vehicle_motorcar,2022-01-01,2
Kedah,Padang Terap,property,theft_vehicle_motorcycle,2016-01-01,49
Kedah,Padang Terap,property,theft_vehicle_motorcycle,2017-01-01,53
Kedah,Padang Terap,property,theft_vehicle_motorcycle,2018-01-01,46
Kedah,Padang Terap,property,theft_vehicle_motorcycle,2019-01-01,25
Kedah,Padang Terap,property,theft_vehicle_motorcycle,2020-01-01,24
Kedah,Padang Terap,property,theft_vehicle_motorcycle,2021-01-01,25
Kedah,Padang Terap,property,theft_vehicle_motorcycle,2022-01-01,15
Kedah,Pendang,assault,all,2016-01-01,50
Kedah,Pendang,assault,all,2017-01-01,29
Kedah,Pendang,assault,all,2018-01-01,29
Kedah,Pendang,assault,all,2019-01-01,40
Kedah,Pendang,assault,all,2020-01-01,36
Kedah,Pendang,assault,all,2021-01-01,35
Kedah,Pendang,assault,all,2022-01-01,31
Kedah,Pendang,assault,causing_injury,2016-01-01,14
Kedah,Pendang,assault,causing_injury,2017-01-01,9
Kedah,Pendang,assault,causing_injury,2018-01-01,4
Kedah,Pendang,assault,causing_injury,2019-01-01,8
Kedah,Pendang,assault,causing_injury,2020-01-01,11
Kedah,Pendang,assault,causing_injury,2021-01-01,17
Kedah,Pendang,assault,causing_injury,2022-01-01,8
Kedah,Pendang,assault,murder,2016-01-01,0
Kedah,Pendang,assault,murder,2017-01-01,1
Kedah,Pendang,assault,murder,2018-01-01,0
Kedah,Pendang,assault,murder,2019-01-01,1
Kedah,Pendang,assault,murder,2020-01-01,0
Kedah,Pendang,assault,murder,2021-01-01,0
Kedah,Pendang,assault,murder,2022-01-01,0
Kedah,Pendang,assault,rape,2016-01-01,7
Kedah,Pendang,assault,rape,2017-01-01,3
Kedah,Pendang,assault,rape,2018-01-01,6
Kedah,Pendang,assault,rape,2019-01-01,13
Kedah,Pendang,assault,rape,2020-01-01,11
Kedah,Pendang,assault,rape,2021-01-01,4
Kedah,Pendang,assault,rape,2022-01-01,5
Kedah,Pendang,assault,robbery_gang_armed,2016-01-01,0
Kedah,Pendang,assault,robbery_gang_armed,2017-01-01,0
Kedah,Pendang,assault,robbery_gang_armed,2018-01-01,0
Kedah,Pendang,assault,robbery_gang_armed,2019-01-01,0
Kedah,Pendang,assault,robbery_gang_armed,2020-01-01,0
Kedah,Pendang,assault,robbery_gang_armed,2021-01-01,0
Kedah,Pendang,assault,robbery_gang_armed,2022-01-01,0
Kedah,Pendang,assault,robbery_gang_unarmed,2016-01-01,16
Kedah,Pendang,assault,robbery_gang_unarmed,2017-01-01,10
Kedah,Pendang,assault,robbery_gang_unarmed,2018-01-01,6
Kedah,Pendang,assault,robbery_gang_unarmed,2019-01-01,14
Kedah,Pendang,assault,robbery_gang_unarmed,2020-01-01,6
Kedah,Pendang,assault,robbery_gang_unarmed,2021-01-01,9
Kedah,Pendang,assault,robbery_gang_unarmed,2022-01-01,7
Kedah,Pendang,assault,robbery_solo_armed,2016-01-01,0
Kedah,Pendang,assault,robbery_solo_armed,2017-01-01,0
Kedah,Pendang,assault,robbery_solo_armed,2018-01-01,0
Kedah,Pendang,assault,robbery_solo_armed,2019-01-01,0
Kedah,Pendang,assault,robbery_solo_armed,2020-01-01,0
Kedah,Pendang,assault,robbery_solo_armed,2021-01-01,0
Kedah,Pendang,assault,robbery_solo_armed,2022-01-01,0
Kedah,Pendang,assault,robbery_solo_unarmed,2016-01-01,13
Kedah,Pendang,assault,robbery_solo_unarmed,2017-01-01,6
Kedah,Pendang,assault,robbery_solo_unarmed,2018-01-01,13
Kedah,Pendang,assault,robbery_solo_unarmed,2019-01-01,4
Kedah,Pendang,assault,robbery_solo_unarmed,2020-01-01,8
Kedah,Pendang,assault,robbery_solo_unarmed,2021-01-01,5
Kedah,Pendang,assault,robbery_solo_unarmed,2022-01-01,11
Kedah,Pendang,property,all,2016-01-01,194
Kedah,Pendang,property,all,2017-01-01,208
Kedah,Pendang,property,all,2018-01-01,208
Kedah,Pendang,property,all,2019-01-01,192
Kedah,Pendang,property,all,2020-01-01,178
Kedah,Pendang,property,all,2021-01-01,118
Kedah,Pendang,property,all,2022-01-01,175
Kedah,Pendang,property,break_in,2016-01-01,40
Kedah,Pendang,property,break_in,2017-01-01,42
Kedah,Pendang,property,break_in,2018-01-01,39
Kedah,Pendang,property,break_in,2019-01-01,37
Kedah,Pendang,property,break_in,2020-01-01,42
Kedah,Pendang,property,break_in,2021-01-01,30
Kedah,Pendang,property,break_in,2022-01-01,31
Kedah,Pendang,property,theft_other,2016-01-01,34
Kedah,Pendang,property,theft_other,2017-01-01,54
Kedah,Pendang,property,theft_other,2018-01-01,39
Kedah,Pendang,property,theft_other,2019-01-01,48
Kedah,Pendang,property,theft_other,2020-01-01,66
Kedah,Pendang,property,theft_other,2021-01-01,42
Kedah,Pendang,property,theft_other,2022-01-01,75
Kedah,Pendang,property,theft_vehicle_lorry,2016-01-01,1
Kedah,Pendang,property,theft_vehicle_lorry,2017-01-01,4
Kedah,Pendang,property,theft_vehicle_lorry,2018-01-01,0
Kedah,Pendang,property,theft_vehicle_lorry,2019-01-01,1
Kedah,Pendang,property,theft_vehicle_lorry,2020-01-01,2
Kedah,Pendang,property,theft_vehicle_lorry,2021-01-01,0
Kedah,Pendang,property,theft_vehicle_lorry,2022-01-01,1
Kedah,Pendang,property,theft_vehicle_motorcar,2016-01-01,6
Kedah,Pendang,property,theft_vehicle_motorcar,2017-01-01,9
Kedah,Pendang,property,theft_vehicle_motorcar,2018-01-01,6
Kedah,Pendang,property,theft_vehicle_motorcar,2019-01-01,19
Kedah,Pendang,property,theft_vehicle_motorcar,2020-01-01,9
Kedah,Pendang,property,theft_vehicle_motorcar,2021-01-01,4
Kedah,Pendang,property,theft_vehicle_motorcar,2022-01-01,5
Kedah,Pendang,property,theft_vehicle_motorcycle,2016-01-01,113
Kedah,Pendang,property,theft_vehicle_motorcycle,2017-01-01,99
Kedah,Pendang,property,theft_vehicle_motorcycle,2018-01-01,124
Kedah,Pendang,property,theft_vehicle_motorcycle,2019-01-01,87
Kedah,Pendang,property,theft_vehicle_motorcycle,2020-01-01,59
Kedah,Pendang,property,theft_vehicle_motorcycle,2021-01-01,42
Kedah,Pendang,property,theft_vehicle_motorcycle,2022-01-01,63
Kedah,Sik,assault,all,2016-01-01,20
Kedah,Sik,assault,all,2017-01-01,11
Kedah,Sik,assault,all,2018-01-01,6
Kedah,Sik,assault,all,2019-01-01,5
Kedah,Sik,assault,all,2020-01-01,4
Kedah,Sik,assault,all,2021-01-01,10
Kedah,Sik,assault,all,2022-01-01,10
Kedah,Sik,assault,causing_injury,2016-01-01,5
Kedah,Sik,assault,causing_injury,2017-01-01,3
Kedah,Sik,assault,causing_injury,2018-01-01,2
Kedah,Sik,assault,causing_injury,2019-01-01,1
Kedah,Sik,assault,causing_injury,2020-01-01,0
Kedah,Sik,assault,causing_injury,2021-01-01,2
Kedah,Sik,assault,causing_injury,2022-01-01,4
Kedah,Sik,assault,murder,2016-01-01,0
Kedah,Sik,assault,murder,2017-01-01,0
Kedah,Sik,assault,murder,2018-01-01,0
Kedah,Sik,assault,murder,2019-01-01,0
Kedah,Sik,assault,murder,2020-01-01,0
Kedah,Sik,assault,murder,2021-01-01,0
Kedah,Sik,assault,murder,2022-01-01,0
Kedah,Sik,assault,rape,2016-01-01,11
Kedah,Sik,assault,rape,2017-01-01,1
Kedah,Sik,assault,rape,2018-01-01,0
Kedah,Sik,assault,rape,2019-01-01,1
Kedah,Sik,assault,rape,2020-01-01,0
Kedah,Sik,assault,rape,2021-01-01,6
Kedah,Sik,assault,rape,2022-01-01,5
Kedah,Sik,assault,robbery_gang_armed,2016-01-01,0
Kedah,Sik,assault,robbery_gang_armed,2017-01-01,0
Kedah,Sik,assault,robbery_gang_armed,2018-01-01,0
Kedah,Sik,assault,robbery_gang_armed,2019-01-01,0
Kedah,Sik,assault,robbery_gang_armed,2020-01-01,0
Kedah,Sik,assault,robbery_gang_armed,2021-01-01,0
Kedah,Sik,assault,robbery_gang_armed,2022-01-01,0
Kedah,Sik,assault,robbery_gang_unarmed,2016-01-01,3
Kedah,Sik,assault,robbery_gang_unarmed,2017-01-01,3
Kedah,Sik,assault,robbery_gang_unarmed,2018-01-01,3
Kedah,Sik,assault,robbery_gang_unarmed,2019-01-01,3
Kedah,Sik,assault,robbery_gang_unarmed,2020-01-01,1
Kedah,Sik,assault,robbery_gang_unarmed,2021-01-01,1
Kedah,Sik,assault,robbery_gang_unarmed,2022-01-01,0
Kedah,Sik,assault,robbery_solo_armed,2016-01-01,0
Kedah,Sik,assault,robbery_solo_armed,2017-01-01,0
Kedah,Sik,assault,robbery_solo_armed,2018-01-01,0
Kedah,Sik,assault,robbery_solo_armed,2019-01-01,0
Kedah,Sik,assault,robbery_solo_armed,2020-01-01,0
Kedah,Sik,assault,robbery_solo_armed,2021-01-01,0
Kedah,Sik,assault,robbery_solo_armed,2022-01-01,0
Kedah,Sik,assault,robbery_solo_unarmed,2016-01-01,1
Kedah,Sik,assault,robbery_solo_unarmed,2017-01-01,4
Kedah,Sik,assault,robbery_solo_unarmed,2018-01-01,1
Kedah,Sik,assault,robbery_solo_unarmed,2019-01-01,0
Kedah,Sik,assault,robbery_solo_unarmed,2020-01-01,3
Kedah,Sik,assault,robbery_solo_unarmed,2021-01-01,1
Kedah,Sik,assault,robbery_solo_unarmed,2022-01-01,1
Kedah,Sik,property,all,2016-01-01,86
Kedah,Sik,property,all,2017-01-01,55
Kedah,Sik,property,all,2018-01-01,64
Kedah,Sik,property,all,2019-01-01,55
Kedah,Sik,property,all,2020-01-01,38
Kedah,Sik,property,all,2021-01-01,26
Kedah,Sik,property,all,2022-01-01,44
Kedah,Sik,property,break_in,2016-01-01,7
Kedah,Sik,property,break_in,2017-01-01,8
Kedah,Sik,property,break_in,2018-01-01,8
Kedah,Sik,property,break_in,2019-01-01,3
Kedah,Sik,property,break_in,2020-01-01,3
Kedah,Sik,property,break_in,2021-01-01,4
Kedah,Sik,property,break_in,2022-01-01,11
Kedah,Sik,property,theft_other,2016-01-01,14
Kedah,Sik,property,theft_other,2017-01-01,17
Kedah,Sik,property,theft_other,2018-01-01,12
Kedah,Sik,property,theft_other,2019-01-01,10
Kedah,Sik,property,theft_other,2020-01-01,9
Kedah,Sik,property,theft_other,2021-01-01,9
Kedah,Sik,property,theft_other,2022-01-01,13
Kedah,Sik,property,theft_vehicle_lorry,2016-01-01,0
Kedah,Sik,property,theft_vehicle_lorry,2017-01-01,1
Kedah,Sik,property,theft_vehicle_lorry,2018-01-01,0
Kedah,Sik,property,theft_vehicle_lorry,2019-01-01,0
Kedah,Sik,property,theft_vehicle_lorry,2020-01-01,1
Kedah,Sik,property,theft_vehicle_lorry,2021-01-01,0
Kedah,Sik,property,theft_vehicle_lorry,2022-01-01,2
Kedah,Sik,property,theft_vehicle_motorcar,2016-01-01,5
Kedah,Sik,property,theft_vehicle_motorcar,2017-01-01,1
Kedah,Sik,property,theft_vehicle_motorcar,2018-01-01,6
Kedah,Sik,property,theft_vehicle_motorcar,2019-01-01,5
Kedah,Sik,property,theft_vehicle_motorcar,2020-01-01,3
Kedah,Sik,property,theft_vehicle_motorcar,2021-01-01,1
Kedah,Sik,property,theft_vehicle_motorcar,2022-01-01,2
Kedah,Sik,property,theft_vehicle_motorcycle,2016-01-01,60
Kedah,Sik,property,theft_vehicle_motorcycle,2017-01-01,28
Kedah,Sik,property,theft_vehicle_motorcycle,2018-01-01,38
Kedah,Sik,property,theft_vehicle_motorcycle,2019-01-01,37
Kedah,Sik,property,theft_vehicle_motorcycle,2020-01-01,22
Kedah,Sik,property,theft_vehicle_motorcycle,2021-01-01,12
Kedah,Sik,property,theft_vehicle_motorcycle,2022-01-01,16
Kedah,Yan,assault,all,2016-01-01,20
Kedah,Yan,assault,all,2017-01-01,17
Kedah,Yan,assault,all,2018-01-01,13
Kedah,Yan,assault,all,2019-01-01,13
Kedah,Yan,assault,all,2020-01-01,6
Kedah,Yan,assault,all,2021-01-01,10
Kedah,Yan,assault,all,2022-01-01,13
Kedah,Yan,assault,causing_injury,2016-01-01,7
Kedah,Yan,assault,causing_injury,2017-01-01,4
Kedah,Yan,assault,causing_injury,2018-01-01,4
Kedah,Yan,assault,causing_injury,2019-01-01,6
Kedah,Yan,assault,causing_injury,2020-01-01,1
Kedah,Yan,assault,causing_injury,2021-01-01,2
Kedah,Yan,assault,causing_injury,2022-01-01,3
Kedah,Yan,assault,murder,2016-01-01,0
Kedah,Yan,assault,murder,2017-01-01,0
Kedah,Yan,assault,murder,2018-01-01,0
Kedah,Yan,assault,murder,2019-01-01,2
Kedah,Yan,assault,murder,2020-01-01,0
Kedah,Yan,assault,murder,2021-01-01,0
Kedah,Yan,assault,murder,2022-01-01,0
Kedah,Yan,assault,rape,2016-01-01,2
Kedah,Yan,assault,rape,2017-01-01,8
Kedah,Yan,assault,rape,2018-01-01,3
Kedah,Yan,assault,rape,2019-01-01,0
Kedah,Yan,assault,rape,2020-01-01,2
Kedah,Yan,assault,rape,2021-01-01,7
Kedah,Yan,assault,rape,2022-01-01,4
Kedah,Yan,assault,robbery_gang_armed,2016-01-01,0
Kedah,Yan,assault,robbery_gang_armed,2017-01-01,0
Kedah,Yan,assault,robbery_gang_armed,2018-01-01,0
Kedah,Yan,assault,robbery_gang_armed,2019-01-01,0
Kedah,Yan,assault,robbery_gang_armed,2020-01-01,0
Kedah,Yan,assault,robbery_gang_armed,2021-01-01,0
Kedah,Yan,assault,robbery_gang_armed,2022-01-01,0
Kedah,Yan,assault,robbery_gang_unarmed,2016-01-01,7
Kedah,Yan,assault,robbery_gang_unarmed,2017-01-01,3
Kedah,Yan,assault,robbery_gang_unarmed,2018-01-01,2
Kedah,Yan,assault,robbery_gang_unarmed,2019-01-01,2
Kedah,Yan,assault,robbery_gang_unarmed,2020-01-01,3
Kedah,Yan,assault,robbery_gang_unarmed,2021-01-01,0
Kedah,Yan,assault,robbery_gang_unarmed,2022-01-01,0
Kedah,Yan,assault,robbery_solo_armed,2016-01-01,0
Kedah,Yan,assault,robbery_solo_armed,2017-01-01,0
Kedah,Yan,assault,robbery_solo_armed,2018-01-01,0
Kedah,Yan,assault,robbery_solo_armed,2019-01-01,0
Kedah,Yan,assault,robbery_solo_armed,2020-01-01,0
Kedah,Yan,assault,robbery_solo_armed,2021-01-01,0
Kedah,Yan,assault,robbery_solo_armed,2022-01-01,0
Kedah,Yan,assault,robbery_solo_unarmed,2016-01-01,4
Kedah,Yan,assault,robbery_solo_unarmed,2017-01-01,2
Kedah,Yan,assault,robbery_solo_unarmed,2018-01-01,4
Kedah,Yan,assault,robbery_solo_unarmed,2019-01-01,3
Kedah,Yan,assault,robbery_solo_unarmed,2020-01-01,0
Kedah,Yan,assault,robbery_solo_unarmed,2021-01-01,1
Kedah,Yan,assault,robbery_solo_unarmed,2022-01-01,6
Kedah,Yan,property,all,2016-01-01,126
Kedah,Yan,property,all,2017-01-01,123
Kedah,Yan,property,all,2018-01-01,142
Kedah,Yan,property,all,2019-01-01,115
Kedah,Yan,property,all,2020-01-01,96
Kedah,Yan,property,all,2021-01-01,70
Kedah,Yan,property,all,2022-01-01,76
Kedah,Yan,property,break_in,2016-01-01,16
Kedah,Yan,property,break_in,2017-01-01,11
Kedah,Yan,property,break_in,2018-01-01,5
Kedah,Yan,property,break_in,2019-01-01,9
Kedah,Yan,property,break_in,2020-01-01,32
Kedah,Yan,property,break_in,2021-01-01,11
Kedah,Yan,property,break_in,2022-01-01,10
Kedah,Yan,property,theft_other,2016-01-01,25
Kedah,Yan,property,theft_other,2017-01-01,18
Kedah,Yan,property,theft_other,2018-01-01,13
Kedah,Yan,property,theft_other,2019-01-01,29
Kedah,Yan,property,theft_other,2020-01-01,29
Kedah,Yan,property,theft_other,2021-01-01,20
Kedah,Yan,property,theft_other,2022-01-01,16
Kedah,Yan,property,theft_vehicle_lorry,2016-01-01,1
Kedah,Yan,property,theft_vehicle_lorry,2017-01-01,2
Kedah,Yan,property,theft_vehicle_lorry,2018-01-01,3
Kedah,Yan,property,theft_vehicle_lorry,2019-01-01,1
Kedah,Yan,property,theft_vehicle_lorry,2020-01-01,1
Kedah,Yan,property,theft_vehicle_lorry,2021-01-01,0
Kedah,Yan,property,theft_vehicle_lorry,2022-01-01,1
Kedah,Yan,property,theft_vehicle_motorcar,2016-01-01,3
Kedah,Yan,property,theft_vehicle_motorcar,2017-01-01,6
Kedah,Yan,property,theft_vehicle_motorcar,2018-01-01,7
Kedah,Yan,property,theft_vehicle_motorcar,2019-01-01,6
Kedah,Yan,property,theft_vehicle_motorcar,2020-01-01,7
Kedah,Yan,property,theft_vehicle_motorcar,2021-01-01,4
Kedah,Yan,property,theft_vehicle_motorcar,2022-01-01,4
Kedah,Yan,property,theft_vehicle_motorcycle,2016-01-01,81
Kedah,Yan,property,theft_vehicle_motorcycle,2017-01-01,86
Kedah,Yan,property,theft_vehicle_motorcycle,2018-01-01,114
